aX,aY,aZ,gX,gY,gZ
0.916,-0.319,-0.205,4.028,0.977,-1.709
0.930,-0.325,-0.198,2.808,2.014,-0.854
0.938,-0.329,-0.198,0.854,2.991,0.610
0.936,-0.323,-0.201,-1.465,3.845,2.563
0.933,-0.314,-0.206,-3.784,5.066,4.517
0.935,-0.301,-0.211,-5.554,6.348,5.981
0.935,-0.287,-0.221,-6.775,7.568,6.714
0.937,-0.280,-0.224,-7.202,7.629,6.897
0.936,-0.274,-0.227,-7.324,7.324,6.714
0.920,-0.274,-0.229,-6.897,6.897,6.287
0.906,-0.275,-0.228,-6.531,6.226,5.615
0.901,-0.278,-0.227,-6.470,6.104,5.249
0.900,-0.277,-0.230,-6.714,6.409,5.066
0.897,-0.282,-0.236,-7.080,6.714,4.944
0.904,-0.300,-0.241,-7.751,7.202,5.371
0.913,-0.309,-0.244,-9.094,7.080,6.470
0.919,-0.307,-0.249,-11.719,6.653,8.362
0.920,-0.303,-0.250,-14.587,6.165,10.498
0.926,-0.298,-0.252,-17.090,5.554,12.756

-0.132,-0.493,-1.957,114.075,-56.274,-104.004
-0.117,-0.515,-1.980,114.807,-84.839,-111.206
-0.112,-0.513,-1.989,113.831,-116.943,-116.028
-0.139,-0.498,-1.992,114.868,-153.564,-121.155
-0.144,-0.530,-1.954,118.469,-197.388,-129.272
-0.132,-0.570,-1.853,122.253,-246.277,-140.442
-0.155,-0.643,-1.726,122.681,-296.936,-153.320
0.046,-0.757,-1.469,120.544,-355.530,-166.565
0.019,-0.858,-1.215,120.911,-433.411,-188.660
-0.353,-0.930,-0.883,111.023,-503.845,-208.679
-0.581,-0.933,-0.461,95.459,-558.899,-215.759
-0.606,-0.913,-0.002,82.764,-602.356,-211.609
-0.632,-0.890,0.598,72.632,-631.714,-200.256
-0.614,-0.872,1.559,68.115,-647.156,-185.974
-4.000,3.427,4.000,222.168,-558.289,-202.026
0.096,-4.000,0.787,663.147,190.125,-207.581
4.000,-3.669,0.363,51.819,200.928,354.553
3.953,3.360,-0.976,-328.918,-20.142,185.486
-0.328,1.407,2.449,-229.614,-147.400,-72.144
-1.358,-0.997,3.186,29.968,-36.804,-57.922
0.643,-1.790,1.901,46.021,110.840,34.912
1.534,-0.411,1.161,-58.105,167.542,90.698
1.029,-0.172,1.274,-89.355,163.513,80.200
0.958,-0.223,1.225,-71.716,163.269,59.509
0.860,-0.301,0.999,-59.204,175.354,53.345
0.647,-0.416,0.667,-80.444,190.979,57.068
0.606,-0.298,0.357,-124.634,200.195,62.073
0.675,-0.240,0.110,-153.992,201.111,58.411
0.704,-0.275,-0.075,-156.616,194.641,45.349
0.626,-0.332,-0.269,-139.526,187.134,27.100
0.513,-0.400,-0.475,-112.610,184.082,7.690
0.421,-0.515,-0.649,-83.435,185.242,-7.019
0.355,-0.705,-0.788,-59.509,185.669,-14.648
0.301,-0.882,-0.909,-49.500,181.152,-13.733
0.324,-0.980,-1.003,-53.589,169.434,-6.104
0.334,-1.012,-1.075,-61.951,151.306,4.700
0.231,-1.013,-1.126,-68.665,130.737,18.616
0.192,-1.003,-1.146,-74.585,113.098,34.424
0.193,-0.953,-1.152,-79.468,98.328,49.500
0.244,-0.869,-1.133,-82.581,86.548,64.148
0.308,-0.783,-1.090,-82.031,75.806,76.965
0.385,-0.695,-1.037,-78.247,65.247,86.304
0.471,-0.612,-0.987,-71.533,54.443,91.187
0.567,-0.526,-0.935,-63.416,43.396,91.370
0.625,-0.448,-0.895,-52.429,31.677,86.914
0.687,-0.393,-0.865,-39.551,19.958,80.933
0.741,-0.346,-0.833,-25.879,8.240,72.632
0.811,-0.318,-0.793,-11.597,-2.319,62.561
0.830,-0.295,-0.746,2.869,-13.000,52.368
0.820,-0.284,-0.676,14.893,-23.987,43.030
0.795,-0.282,-0.596,22.522,-33.936,36.377
0.749,-0.300,-0.534,26.001,-41.931,31.311
0.671,-0.317,-0.447,23.560,-43.213,28.076
0.616,-0.330,-0.355,16.235,-36.072,28.015
0.642,-0.327,-0.294,5.371,-23.071,29.663
0.733,-0.310,-0.283,-6.165,-8.240,31.067
0.823,-0.279,-0.307,-17.334,4.089,32.104
0.892,-0.229,-0.354,-25.940,12.451,32.043
0.948,-0.184,-0.409,-31.372,15.503,29.785
0.998,-0.144,-0.451,-33.447,13.306,26.917
1.036,-0.110,-0.466,-31.555,6.836,23.071
1.038,-0.072,-0.477,-25.330,-1.160,16.479
1.007,-0.045,-0.477,-16.052,-9.155,7.568
0.972,-0.033,-0.491,-3.906,-16.602,-1.648
0.912,-0.052,-0.453,9.888,-22.217,-9.949
0.864,-0.096,-0.403,20.508,-24.536,-14.221
0.832,-0.163,-0.354,25.452,-24.109,-13.489
0.811,-0.219,-0.319,25.452,-20.264,-10.742
0.787,-0.255,-0.305,20.630,-13.855,-9.399
0.837,-0.261,-0.265,13.306,-5.432,-8.789
0.803,-0.223,-0.242,5.493,5.188,-5.493
0.909,-0.315,-0.328,-4.211,8.728,-1.892
0.898,-0.292,-0.345,-10.010,11.169,-10.620
0.863,-0.218,-0.345,-12.573,14.343,-8.118
0.923,-0.224,-0.345,-13.123,13.977,1.343
0.911,-0.224,-0.353,-11.902,10.681,-0.183
0.909,-0.190,-0.360,-8.301,8.484,-4.395
0.917,-0.206,-0.375,-2.930,4.700,-0.122
0.860,-0.243,-0.366,1.831,2.869,1.160
0.858,-0.250,-0.362,4.883,2.014,-1.465
0.864,-0.273,-0.347,5.798,1.648,-1.648
0.847,-0.271,-0.340,5.676,1.831,-1.343
0.854,-0.277,-0.332,5.066,2.563,-1.038
0.864,-0.291,-0.326,4.883,3.479,-1.221
0.867,-0.295,-0.326,4.028,4.150,-1.587
0.887,-0.303,-0.334,2.808,4.028,-2.136
0.915,-0.316,-0.336,1.648,2.319,-2.808
0.923,-0.324,-0.327,0.244,-0.977,-2.808
0.916,-0.323,-0.310,-0.916,-4.883,-1.892
0.905,-0.328,-0.298,-1.282,-7.812,-1.282
0.899,-0.322,-0.281,-1.526,-9.888,-1.099
0.903,-0.319,-0.276,-1.526,-10.925,-1.038
0.925,-0.327,-0.279,-1.648,-11.719,-1.099
0.949,-0.347,-0.285,-2.075,-13.794,-1.221
0.947,-0.370,-0.284,-3.601,-17.029,-1.282
0.938,-0.373,-0.282,-6.470,-20.813,-0.916
0.942,-0.378,-0.276,-9.277,-24.658,0.549
0.932,-0.378,-0.261,-11.719,-28.381,2.441
0.912,-0.366,-0.242,-13.672,-31.067,4.150
0.900,-0.355,-0.222,-14.771,-31.799,5.737
0.893,-0.339,-0.202,-15.686,-30.762,6.958
0.893,-0.325,-0.186,-15.381,-28.625,7.385
0.898,-0.312,-0.172,-14.282,-25.757,7.446
0.904,-0.294,-0.162,-12.573,-22.888,7.080
0.913,-0.286,-0.157,-10.010,-19.714,5.920
0.930,-0.281,-0.150,-6.775,-16.602,5.005
0.939,-0.283,-0.145,-3.479,-14.465,3.845
0.937,-0.278,-0.142,-1.160,-12.695,2.502
0.944,-0.280,-0.131,1.648,-11.414,0.488
0.946,-0.294,-0.125,4.028,-9.888,-1.099
0.938,-0.309,-0.117,5.249,-8.057,-1.465
0.927,-0.324,-0.111,5.066,-5.493,-1.465
0.916,-0.333,-0.104,3.601,-2.747,-1.038
0.913,-0.332,-0.103,1.221,0.610,0.122
0.918,-0.320,-0.114,-1.221,4.211,1.587
0.926,-0.304,-0.129,-3.662,7.324,2.808
0.932,-0.292,-0.138,-4.883,9.460,3.296
0.935,-0.294,-0.141,-5.615,11.108,3.662
0.928,-0.272,-0.155,-6.287,12.878,3.723

-0.599,-4.000,-2.858,1067.749,391.724,-285.583
4.000,-4.000,-2.248,523.071,396.667,250.977
4.000,-1.161,-1.748,-174.927,19.531,256.226
1.235,1.194,0.549,-363.831,-282.532,-21.790
-1.842,-0.207,1.680,-281.921,-282.043,-8.301
-1.038,-1.145,1.152,-261.658,-153.748,49.927
0.399,0.124,0.815,-198.486,-58.777,85.754
0.722,0.488,0.655,-107.788,4.150,53.467
0.425,-0.024,0.870,-42.725,41.992,8.972
0.785,-0.328,1.178,-26.123,70.129,-3.296
1.151,-0.298,1.289,-48.462,89.539,9.033
1.079,-0.249,1.188,-75.256,109.131,26.306
0.952,-0.329,1.022,-88.379,128.235,37.354
0.958,-0.444,0.828,-91.736,143.616,37.476
0.914,-0.464,0.607,-93.262,158.386,31.738
0.847,-0.413,0.379,-92.651,173.645,23.376
0.781,-0.411,0.165,-83.557,188.721,13.367
0.729,-0.478,-0.032,-67.749,201.599,5.493
0.703,-0.523,-0.212,-54.688,208.252,3.845
0.648,-0.556,-0.343,-49.133,207.703,8.850
0.616,-0.576,-0.448,-48.767,201.965,17.883
0.605,-0.604,-0.543,-49.255,194.946,26.367
0.537,-0.667,-0.622,-48.706,186.584,31.494
0.489,-0.747,-0.698,-52.368,176.514,36.133
0.479,-0.758,-0.757,-63.110,164.307,40.649
0.472,-0.718,-0.780,-74.707,150.696,44.495
0.450,-0.678,-0.786,-82.947,137.695,49.011
0.435,-0.636,-0.800,-88.440,126.038,54.565
0.434,-0.569,-0.820,-91.125,115.295,59.570
0.454,-0.525,-0.848,-89.783,105.164,61.829
0.476,-0.475,-0.881,-85.083,95.825,61.768
0.500,-0.407,-0.910,-77.332,87.708,59.692
0.527,-0.360,-0.927,-66.345,80.017,55.542
0.559,-0.332,-0.914,-52.551,72.632,49.622
0.572,-0.316,-0.894,-39.185,63.599,43.335
0.573,-0.312,-0.856,-28.625,53.589,37.292
0.567,-0.302,-0.803,-21.118,46.265,32.349
0.566,-0.311,-0.752,-16.846,41.077,28.381
0.586,-0.328,-0.722,-15.564,37.964,25.024
0.617,-0.331,-0.718,-16.296,35.645,22.156
0.662,-0.326,-0.730,-19.104,32.593,19.836
0.689,-0.282,-0.749,-22.461,29.480,18.433
0.714,-0.234,-0.769,-23.193,26.855,18.372
0.748,-0.213,-0.777,-20.813,22.949,17.517
0.766,-0.204,-0.782,-16.724,17.822,16.052
0.763,-0.195,-0.776,-13.916,11.475,14.343
0.744,-0.178,-0.756,-12.207,5.188,11.597
0.749,-0.166,-0.721,-11.536,1.038,10.315
0.763,-0.174,-0.697,-11.475,-2.258,9.094
0.756,-0.179,-0.678,-12.329,-4.456,6.958
0.769,-0.185,-0.648,-13.733,-5.859,5.066
0.821,-0.192,-0.615,-14.832,-6.897,4.395
0.855,-0.186,-0.592,-16.235,-8.850,3.906
0.869,-0.178,-0.572,-17.578,-11.353,2.563
0.881,-0.170,-0.549,-18.005,-14.404,1.648
0.874,-0.167,-0.528,-17.944,-17.578,0.732
0.852,-0.153,-0.512,-17.883,-20.081,-0.488
0.822,-0.135,-0.499,-17.578,-21.545,-2.014
0.809,-0.138,-0.483,-15.381,-21.606,-4.333
0.783,-0.123,-0.456,-13.489,-20.874,-5.798
0.801,-0.149,-0.467,-11.780,-21.973,-8.118
0.809,-0.129,-0.436,-6.592,-18.188,-11.536
0.840,-0.182,-0.420,0.366,-16.663,-12.329
0.845,-0.241,-0.397,6.409,-16.052,-14.893
0.829,-0.292,-0.392,9.644,-14.709,-19.104
0.813,-0.324,-0.390,9.277,-12.939,-21.912
0.806,-0.351,-0.387,7.019,-10.376,-22.522
0.796,-0.377,-0.385,4.517,-7.202,-21.912
0.794,-0.394,-0.393,1.770,-3.906,-20.996
0.807,-0.404,-0.417,-0.610,-0.916,-20.752
0.811,-0.404,-0.451,-2.136,0.916,-19.714
0.809,-0.422,-0.467,-2.380,1.404,-18.738
0.825,-0.434,-0.479,-1.221,0.732,-18.311
0.834,-0.443,-0.482,0.732,-0.977,-17.456
0.828,-0.456,-0.484,2.808,-2.686,-16.174
0.822,-0.465,-0.483,4.333,-4.089,-14.648
0.832,-0.475,-0.474,5.249,-5.798,-13.000
0.848,-0.482,-0.457,5.310,-8.118,-11.414
0.847,-0.479,-0.438,4.456,-10.620,-9.460
0.839,-0.465,-0.419,3.174,-12.573,-6.836
0.830,-0.456,-0.402,2.441,-13.245,-4.089
0.830,-0.453,-0.386,1.648,-12.085,-1.465
0.854,-0.438,-0.372,0.122,-9.827,0.793
0.881,-0.419,-0.366,-1.099,-8.057,3.174
0.894,-0.406,-0.357,-1.526,-7.141,5.249
0.901,-0.392,-0.349,-1.465,-6.836,6.836
0.908,-0.378,-0.344,-1.160,-6.897,7.690
0.911,-0.366,-0.335,-0.610,-7.080,7.507
0.911,-0.358,-0.326,0.244,-7.263,7.080
0.911,-0.346,-0.322,1.099,-6.958,6.714
0.910,-0.338,-0.320,1.831,-6.409,6.287
0.911,-0.336,-0.313,2.808,-5.798,5.615
0.906,-0.338,-0.302,3.845,-5.188,4.944
0.900,-0.338,-0.294,3.967,-4.517,4.517
0.892,-0.334,-0.289,3.296,-3.662,4.578
0.883,-0.331,-0.291,2.625,-2.563,4.761
0.877,-0.323,-0.296,1.770,-1.343,4.761
0.876,-0.312,-0.303,1.160,-0.183,4.761
0.877,-0.305,-0.310,0.977,0.183,4.150
0.881,-0.297,-0.314,1.282,-0.061,3.479
0.884,-0.294,-0.312,1.709,-0.854,2.747
0.881,-0.294,-0.306,2.136,-1.831,1.709
0.867,-0.301,-0.297,2.075,-2.502,0.916
0.857,-0.311,-0.292,1.831,-1.892,0.610
0.858,-0.321,-0.290,0.549,-0.488,0.427
0.860,-0.318,-0.289,-1.770,1.282,0.610
0.863,-0.317,-0.291,-3.601,2.502,0.854
0.865,-0.317,-0.294,-4.639,3.662,0.916
0.868,-0.320,-0.304,-5.493,4.761,0.671
0.875,-0.318,-0.317,-5.554,5.249,0.488
0.879,-0.322,-0.329,-5.676,4.822,-0.183
0.876,-0.328,-0.337,-5.310,3.845,-0.671
0.864,-0.332,-0.341,-4.456,2.625,-1.099
0.853,-0.337,-0.341,-3.784,1.953,-1.282
0.850,-0.345,-0.341,-3.479,2.258,-1.282
0.855,-0.350,-0.345,-3.479,3.113,-1.221
0.863,-0.350,-0.349,-3.784,3.540,-1.099
0.860,-0.353,-0.356,-4.089,3.540,-0.854
0.856,-0.357,-0.359,-4.333,3.479,-0.671

0.218,-0.749,-1.747,88.928,-95.459,-25.024
0.224,-0.706,-1.778,86.975,-138.855,-27.039
0.165,-0.719,-1.766,89.355,-189.941,-32.471
0.227,-0.719,-1.604,95.215,-246.399,-38.025
0.363,-0.690,-1.345,114.990,-314.392,-49.500
0.238,-0.741,-1.075,144.287,-384.888,-64.941
0.007,-0.863,-0.837,168.457,-445.557,-77.026
-0.173,-0.959,-0.537,181.030,-504.211,-86.304
-0.308,-1.002,-0.044,176.697,-551.636,-81.360
-0.338,-0.998,0.809,161.072,-581.238,-65.369
-2.669,3.800,4.000,140.930,-562.744,-57.251
-2.108,-4.000,4.000,895.142,-1.465,-159.302
3.989,-4.000,-2.718,543.579,394.531,115.112
4.000,-2.758,-0.240,121.155,120.422,317.383
2.256,1.182,-0.258,-443.542,-150.574,76.721
-1.307,1.906,1.320,-384.399,-187.744,-90.637
-1.782,-0.744,1.500,-192.383,-77.393,-0.916
0.315,-0.751,1.034,-109.253,49.744,74.646
1.107,0.170,0.811,-110.901,104.980,99.976
1.160,0.167,0.777,-87.341,121.582,90.088
1.178,-0.135,0.784,-44.250,121.765,79.468
1.177,-0.263,0.666,-33.813,115.723,76.233
0.965,-0.187,0.535,-54.382,110.657,66.895
0.814,-0.096,0.402,-76.782,110.168,49.438
0.843,-0.144,0.310,-87.463,112.366,26.428
0.879,-0.282,0.174,-91.309,117.615,0.732
0.868,-0.345,0.028,-94.604,124.878,-19.958
0.811,-0.310,-0.081,-92.651,132.446,-32.349
0.686,-0.301,-0.201,-82.336,140.625,-35.461
0.632,-0.357,-0.339,-67.383,148.804,-36.865
0.623,-0.445,-0.474,-54.443,152.649,-33.875
0.641,-0.552,-0.575,-46.753,149.963,-27.588
0.618,-0.633,-0.646,-43.213,141.785,-20.996
0.645,-0.700,-0.716,-43.518,130.615,-13.428
0.648,-0.710,-0.781,-46.814,118.347,-5.615
0.584,-0.689,-0.826,-51.575,104.980,2.869
0.543,-0.659,-0.848,-56.641,91.370,13.550
0.538,-0.623,-0.844,-61.096,78.064,25.330
0.554,-0.583,-0.821,-64.697,65.796,35.583
0.575,-0.535,-0.792,-66.284,55.054,42.969
0.605,-0.502,-0.763,-66.345,45.593,46.997
0.660,-0.460,-0.735,-64.819,37.170,47.791
0.679,-0.404,-0.701,-61.279,29.846,46.387
0.739,-0.361,-0.657,-55.481,23.865,43.396
0.771,-0.325,-0.603,-47.546,18.494,39.307
0.788,-0.304,-0.546,-38.757,14.404,35.278
0.838,-0.281,-0.490,-30.640,11.475,31.494
0.869,-0.266,-0.458,-22.278,8.484,27.893
0.855,-0.273,-0.461,-14.526,4.639,23.560
0.778,-0.274,-0.451,-11.536,3.418,19.348
0.731,-0.273,-0.432,-12.817,5.859,17.395
0.738,-0.279,-0.414,-15.747,11.719,16.785
0.767,-0.287,-0.411,-19.043,19.714,16.602
0.800,-0.275,-0.422,-22.095,27.588,17.212
0.831,-0.251,-0.440,-24.353,33.630,17.273
0.860,-0.209,-0.459,-24.109,37.170,16.663
0.877,-0.172,-0.482,-20.508,38.818,15.930
0.886,-0.151,-0.499,-14.221,38.513,14.954
0.890,-0.133,-0.509,-7.141,36.865,13.306
0.894,-0.121,-0.514,0.244,34.424,9.949
0.889,-0.122,-0.521,7.324,31.555,6.165
0.880,-0.142,-0.521,12.451,28.992,2.502
0.860,-0.166,-0.521,15.869,27.161,-0.305
0.839,-0.149,-0.516,17.822,26.184,-1.465
0.819,-0.129,-0.516,17.578,26.001,-2.747
0.789,-0.120,-0.524,17.212,25.269,-5.188
0.746,-0.166,-0.545,17.212,25.513,-7.019
0.712,-0.211,-0.541,16.418,27.039,-6.958
0.733,-0.254,-0.525,12.878,29.175,-6.409
0.788,-0.286,-0.497,7.202,30.457,-5.188
0.861,-0.298,-0.457,-0.488,29.846,-3.479
0.907,-0.281,-0.429,-9.949,27.466,-1.587
0.931,-0.256,-0.420,-18.250,24.353,-0.183
0.927,-0.209,-0.416,-22.888,21.423,0.183
0.924,-0.183,-0.423,-22.949,18.311,-0.183
0.929,-0.179,-0.432,-19.287,15.625,-1.587
0.927,-0.180,-0.443,-13.367,12.878,-3.601
0.915,-0.185,-0.448,-6.897,9.888,-6.287
0.907,-0.214,-0.457,-1.038,6.409,-8.972
0.915,-0.247,-0.457,2.747,2.136,-11.047
0.923,-0.273,-0.446,4.578,-2.380,-13.000
0.917,-0.294,-0.430,4.578,-8.118,-13.855
0.896,-0.307,-0.414,3.357,-13.489,-13.794
0.888,-0.309,-0.399,1.648,-17.090,-12.329
0.861,-0.316,-0.383,0.366,-18.982,-10.620
0.824,-0.315,-0.378,-0.793,-19.104,-8.789
0.829,-0.330,-0.375,-2.197,-18.005,-6.531
0.857,-0.346,-0.370,-4.883,-17.151,-3.967
0.856,-0.337,-0.366,-8.667,-16.785,-1.831
0.843,-0.320,-0.359,-12.817,-16.235,-0.610
0.831,-0.309,-0.360,-15.747,-14.709,0.488
0.842,-0.312,-0.359,-17.761,-13.000,1.221
0.853,-0.304,-0.361,-20.020,-11.414,1.831
0.857,-0.284,-0.369,-21.729,-9.949,1.892
0.860,-0.271,-0.374,-21.301,-9.155,1.526
0.859,-0.259,-0.375,-18.616,-8.362,1.038
0.866,-0.262,-0.377,-14.099,-7.935,-0.305
0.863,-0.275,-0.369,-9.033,-7.507,-0.916
0.874,-0.295,-0.355,-5.005,-7.629,-1.099
0.897,-0.318,-0.331,-2.625,-7.874,-1.160
0.890,-0.333,-0.316,-2.014,-8.179,-0.977
0.888,-0.339,-0.300,-2.991,-7.751,0.061
0.882,-0.349,-0.292,-4.089,-6.531,1.770
0.865,-0.352,-0.284,-6.226,-4.639,3.235
0.853,-0.360,-0.282,-9.094,-1.343,4.944
0.864,-0.347,-0.294,-13.062,2.441,6.897
0.881,-0.325,-0.309,-16.052,5.859,7.812
0.908,-0.319,-0.316,-17.517,7.996,7.996
0.934,-0.328,-0.310,-17.883,8.118,7.751
0.948,-0.333,-0.296,-17.578,6.836,7.629
0.938,-0.328,-0.288,-17.395,5.188,7.874
0.909,-0.313,-0.299,-16.052,4.272,8.179
0.889,-0.295,-0.310,-13.672,4.395,7.751
0.880,-0.294,-0.321,-10.437,4.883,6.287
0.871,-0.296,-0.339,-7.080,6.042,5.005
0.863,-0.295,-0.349,-4.028,7.629,4.395
0.859,-0.289,-0.361,-1.404,8.911,3.418
0.851,-0.305,-0.371,1.282,10.010,2.136
0.849,-0.315,-0.386,2.686,10.620,2.075

-0.041,-0.488,-2.022,54.016,-23.010,-37.170
0.136,-0.452,-2.123,67.688,-64.575,-43.762
0.252,-0.460,-2.070,90.881,-117.554,-54.993
0.196,-0.470,-1.912,119.019,-177.002,-73.181
0.055,-0.528,-1.697,145.447,-238.464,-93.750
-0.052,-0.595,-1.527,161.316,-294.434,-112.671
-0.058,-0.644,-1.366,164.551,-347.168,-128.662
-0.106,-0.760,-1.124,160.217,-401.672,-145.630
-0.296,-0.861,-0.762,146.667,-456.787,-157.776
-0.272,-0.943,-0.229,123.535,-505.920,-157.837
-0.197,-0.910,0.433,103.394,-547.302,-153.015
-0.110,-0.847,1.771,102.539,-573.059,-137.878
-3.524,-2.797,4.000,311.035,-416.504,-164.795
0.792,-4.000,-2.165,449.158,335.693,59.631
4.000,-2.023,-1.697,-123.474,281.128,387.939
4.000,3.988,-2.073,-431.396,-59.937,184.204
1.130,2.666,1.631,-162.354,-168.762,17.700
-1.501,-1.358,2.039,166.870,-84.473,-77.087
-0.412,-2.091,1.482,199.890,22.278,-15.198
1.227,-0.551,1.152,23.743,77.881,50.476
1.348,0.168,0.970,-77.148,97.229,62.317
1.214,0.267,1.015,-68.787,100.830,54.626
1.191,0.085,1.005,-36.011,105.652,51.697
1.023,-0.113,0.877,-33.508,114.441,53.955
0.880,-0.091,0.686,-60.364,124.390,54.199
0.844,0.004,0.496,-86.365,132.751,44.128
0.833,0.036,0.325,-94.360,139.954,25.085
0.772,0.031,0.180,-84.473,147.644,3.906
0.685,-0.051,0.040,-64.514,158.997,-14.221
0.589,-0.212,-0.110,-46.143,175.415,-26.367
0.449,-0.341,-0.277,-39.734,194.153,-29.541
0.325,-0.435,-0.448,-44.617,212.280,-24.170
0.268,-0.506,-0.633,-55.542,227.234,-15.808
0.215,-0.586,-0.764,-65.674,237.793,-7.751
0.154,-0.682,-0.864,-78.552,242.371,-1.465
0.086,-0.768,-0.951,-92.651,242.737,4.822
0.073,-0.776,-0.991,-108.215,236.084,12.085
0.125,-0.724,-1.087,-125.061,225.403,21.118
0.122,-0.713,-1.129,-137.451,210.754,32.227
0.069,-0.720,-1.193,-139.343,190.186,43.152
0.180,-0.672,-1.239,-132.019,168.030,48.523
0.312,-0.601,-1.280,-117.859,146.240,49.133
0.381,-0.535,-1.326,-97.168,122.620,48.401
0.400,-0.484,-1.334,-72.815,98.816,46.326
0.431,-0.455,-1.314,-50.720,76.782,41.809
0.495,-0.437,-1.262,-32.288,56.885,35.645
0.499,-0.423,-1.189,-17.700,38.818,28.381
0.496,-0.415,-1.114,-7.812,21.240,20.813
0.520,-0.402,-1.040,-2.197,5.554,14.282
0.544,-0.399,-0.973,1.160,-6.104,8.362
0.572,-0.395,-0.915,2.380,-14.893,4.028
0.609,-0.397,-0.860,2.747,-21.301,1.099
0.647,-0.391,-0.814,2.930,-26.245,-0.244
0.686,-0.385,-0.771,3.235,-29.846,-0.610
0.744,-0.387,-0.735,3.662,-32.288,-0.427
0.763,-0.380,-0.686,3.723,-33.081,0.671
0.815,-0.376,-0.637,3.601,-36.621,3.479
0.851,-0.370,-0.598,3.723,-42.908,7.019
0.844,-0.353,-0.574,3.601,-49.255,9.460
0.830,-0.313,-0.550,3.296,-52.490,10.864
0.813,-0.278,-0.534,2.808,-52.795,11.353
0.784,-0.265,-0.517,3.601,-50.415,10.071
0.760,-0.261,-0.502,4.639,-45.959,7.507
0.754,-0.258,-0.493,5.554,-40.405,4.761
0.752,-0.270,-0.489,5.615,-34.485,2.869
0.771,-0.280,-0.488,4.089,-29.114,1.770
0.799,-0.291,-0.486,1.465,-24.231,1.465
0.826,-0.312,-0.483,-1.160,-21.118,1.526
0.844,-0.318,-0.481,-3.906,-19.470,1.709
0.838,-0.321,-0.477,-6.165,-18.799,1.465
0.834,-0.321,-0.471,-7.141,-18.188,1.587
0.832,-0.322,-0.463,-7.324,-17.273,1.831
0.821,-0.329,-0.459,-6.714,-16.113,1.770
0.813,-0.343,-0.463,-6.287,-14.832,1.526
0.805,-0.349,-0.468,-6.470,-13.672,1.221
0.802,-0.356,-0.471,-6.775,-12.634,0.977
0.795,-0.363,-0.473,-6.836,-11.414,0.793
0.789,-0.364,-0.469,-6.470,-10.254,0.793
0.792,-0.371,-0.462,-5.188,-9.094,1.038
0.799,-0.385,-0.450,-3.601,-8.179,1.953
0.796,-0.403,-0.433,-3.174,-7.385,3.418
0.802,-0.408,-0.421,-4.456,-6.592,5.005
0.808,-0.402,-0.415,-7.019,-5.310,6.226
0.808,-0.389,-0.417,-9.705,-3.906,7.507
0.805,-0.381,-0.425,-10.864,-2.014,8.484
0.815,-0.384,-0.436,-10.803,-0.610,8.972
0.838,-0.381,-0.441,-10.803,-0.549,9.277
0.848,-0.372,-0.437,-10.437,-1.587,9.705
0.850,-0.364,-0.429,-10.254,-3.418,10.254
0.864,-0.365,-0.417,-9.644,-4.822,10.559
0.860,-0.360,-0.407,-8.179,-6.348,10.864
0.846,-0.357,-0.401,-6.470,-7.324,11.230
0.836,-0.349,-0.400,-4.883,-7.324,11.353
0.828,-0.333,-0.404,-3.662,-6.653,10.620
0.827,-0.320,-0.411,-2.136,-5.676,9.766
0.832,-0.317,-0.416,-0.488,-5.249,8.423
0.843,-0.326,-0.414,1.709,-5.310,6.897
0.853,-0.344,-0.405,2.930,-6.165,5.493
0.852,-0.353,-0.390,1.953,-7.751,5.066
0.844,-0.355,-0.376,-0.427,-8.911,4.822
0.843,-0.354,-0.368,-3.235,-9.399,5.127
0.845,-0.339,-0.371,-6.348,-9.399,5.432
0.839,-0.329,-0.381,-7.874,-9.155,4.944
0.845,-0.330,-0.393,-7.690,-9.033,4.700
0.858,-0.330,-0.396,-6.104,-8.972,4.517
0.862,-0.333,-0.393,-3.845,-9.583,4.028
0.866,-0.342,-0.383,-2.197,-10.315,4.456
0.861,-0.349,-0.375,-1.770,-10.864,4.883
0.858,-0.349,-0.366,-2.747,-11.047,5.737
0.844,-0.350,-0.360,-5.188,-11.353,6.287
0.834,-0.334,-0.353,-7.812,-10.864,6.897
0.842,-0.327,-0.352,-9.521,-9.949,7.446
0.843,-0.317,-0.349,-9.888,-9.094,7.690
0.854,-0.316,-0.351,-9.338,-8.362,7.935
0.854,-0.311,-0.351,-8.057,-7.690,7.935
0.855,-0.308,-0.349,-6.531,-7.263,7.507
0.850,-0.309,-0.344,-4.700,-6.470,6.714
0.845,-0.310,-0.339,-3.723,-5.310,5.981
0.844,-0.317,-0.336,-3.357,-3.967,5.493

0.129,-0.595,-1.870,94.360,-85.266,-60.425
0.127,-0.564,-1.865,104.858,-123.962,-63.660
0.123,-0.566,-1.745,119.446,-168.213,-66.162
0.074,-0.587,-1.577,133.667,-213.806,-67.139
0.067,-0.660,-1.374,145.569,-259.460,-72.205
0.114,-0.743,-1.059,153.381,-307.068,-78.247
0.220,-0.835,-0.595,154.297,-356.750,-80.688
0.293,-0.859,-0.056,150.940,-405.334,-79.285
0.309,-0.913,0.623,150.085,-442.261,-75.256
0.325,-0.989,1.740,156.311,-462.708,-65.369
-0.880,-1.824,4.000,309.448,-366.760,-94.360
0.351,-4.000,-0.372,335.571,195.068,7.019
3.084,-1.498,-1.280,-122.009,291.199,338.745
3.408,2.720,-1.400,-286.316,53.589,141.785
